Wall time,Step,Value
1688073174.055026,5,0.0
1688073198.93929,19,0.0
1688073238.138376,41,0.0
1688073250.869275,48,0.0
1688073252.636409,49,0.0
1688073277.588085,63,0.0
1688073279.520526,64,0.009999999776482582
1688073293.765107,72,0.009999999776482582
1688073304.629542,78,0.009999999776482582
1688073313.642633,83,0.019999999552965164
1688073326.024084,90,0.019999999552965164
1688073351.04448,104,0.07999999821186066
1688073358.167568,108,0.07999999821186066
1688073383.164443,122,1.0
1688073395.801601,129,2.4700000286102295
1688073399.313198,131,2.4700000286102295
1688073447.656148,158,4.099999904632568
1688073453.132204,161,5.690000057220459
1688073456.649762,163,5.690000057220459
1688073460.161295,165,5.690000057220459
1688073474.304629,173,5.690000057220459
1688073508.344029,192,9.100000381469727
1688073529.635995,204,9.100000381469727
1688073533.253224,206,9.100000381469727
1688073576.251128,230,12.609999656677246
1688073602.94621,245,14.350000381469727
1688073604.754472,246,14.350000381469727
1688073629.244706,260,16.059999465942383
1688073649.834074,272,17.84000015258789
1688073654.918111,275,17.84000015258789
1688073668.328226,283,17.84000015258789
1688073673.417459,286,17.84000015258789
1688073690.726527,296,19.579999923706055
1688073726.029338,317,20.75
1688073731.521401,320,21.3700008392334
1688073736.800497,323,21.3700008392334
1688073779.335269,347,21.56999969482422
1688073800.866621,359,21.6299991607666
1688073811.626358,365,21.6299991607666
1688073815.093615,367,21.6299991607666
1688073836.950326,379,21.850000381469727
1688073851.411135,387,22.0
1688073858.470603,391,22.0
1688073879.959389,403,21.969999313354492
1688073883.466788,405,21.969999313354492
1688073902.774492,416,21.950000762939453
1688073915.579467,423,21.950000762939453
1688073941.46757,437,21.920000076293945
1688073943.309658,438,21.920000076293945
1688073947.025494,440,21.920000076293945
1688073959.539954,447,21.920000076293945
1688073985.739567,462,22.010000228881836
1688073992.998793,466,21.950000762939453
1688074010.623813,476,21.950000762939453
1688074019.727796,481,21.93000030517578
1688074021.512854,482,21.93000030517578
1688074032.028682,488,21.93000030517578
1688074073.952359,511,21.969999313354492
1688074077.718339,513,22.010000228881836
1688074079.572999,514,22.010000228881836
1688074087.089692,518,22.010000228881836
1688074116.733274,534,21.920000076293945
1688074122.230807,537,21.920000076293945
1688074125.777124,539,21.920000076293945
1688074129.297923,541,21.920000076293945
1688074150.122932,553,22.059999465942383
1688074156.762941,557,22.059999465942383
1688074167.11934,563,21.950000762939453
1688074214.168766,591,21.93000030517578
1688074221.133751,595,21.93000030517578
1688074224.621707,597,21.93000030517578
1688074279.926183,629,21.989999771118164
1688074281.60665,630,21.989999771118164
1688074294.992295,638,21.989999771118164
1688074305.369066,644,21.920000076293945
1688074307.126841,645,21.920000076293945
1688074331.969331,659,21.959999084472656
1688074347.51764,668,21.959999084472656
1688074361.637102,676,21.950000762939453
1688074394.141162,695,21.93000030517578
1688074439.440809,722,22.110000610351562
1688074445.986509,726,22.110000610351562
1688074478.235562,745,22.149999618530273
1688074511.727109,765,22.219999313354492
1688074530.047591,776,22.399999618530273
1688074531.77499,777,22.399999618530273
1688074542.304134,783,22.459999084472656
1688074552.521374,789,22.459999084472656
1688074579.663877,805,22.489999771118164
1688074581.309512,806,22.489999771118164
1688074584.526084,808,22.489999771118164
1688074604.876055,820,22.530000686645508
1688074626.946239,833,22.65999984741211
1688074669.177763,858,22.75
1688074684.770556,867,22.860000610351562
1688074692.9934,872,22.860000610351562
1688074718.163596,887,22.90999984741211
1688074737.140676,898,23.010000228881836
1688074743.857918,902,23.010000228881836
1688074792.212352,931,23.100000381469727
1688074812.062384,943,23.239999771118164
1688074823.532205,950,23.239999771118164
1688074908.239831,1000,23.579999923706055
1688074913.440831,1003,23.579999923706055
1688074916.876209,1005,23.579999923706055
1688074935.455947,1016,23.780000686645508
1688074947.392587,1023,23.8700008392334
1688074954.121719,1027,23.8700008392334
1688074957.559588,1029,23.8700008392334
1688074972.766591,1038,23.8700008392334
1688075004.887032,1057,24.219999313354492
1688075028.258228,1071,24.43000030517578
1688075029.961789,1072,24.43000030517578
1688075033.20309,1074,24.43000030517578
1688075039.477969,1078,24.43000030517578
1688075054.841484,1087,24.510000228881836
1688075074.368627,1099,24.510000228881836
1688075081.126662,1103,24.639999389648438
1688075084.508399,1105,24.639999389648438
1688075092.921752,1110,24.639999389648438
1688075096.288153,1112,24.639999389648438
1688075112.550558,1122,24.670000076293945
1688075119.1913,1126,24.670000076293945
1688075130.859044,1133,24.670000076293945
1688075134.41406,1135,24.709999084472656
1688075154.736616,1147,24.709999084472656
1688075163.301081,1152,24.75
1688075165.065271,1153,24.75
1688075184.889858,1165,24.75
1688075201.457943,1175,25.020000457763672
1688075204.647637,1177,25.020000457763672
1688075218.260576,1185,25.139999389648438
1688075233.262186,1194,25.139999389648438
1688075234.888751,1195,25.139999389648438
1688075273.591152,1219,25.59000015258789
1688075285.230454,1226,25.59000015258789
1688075320.218121,1247,25.959999084472656
1688075328.639495,1252,25.959999084472656
1688075330.343735,1253,25.959999084472656
1688075333.754407,1255,25.959999084472656
1688075338.598912,1258,25.959999084472656
1688075345.569169,1262,25.969999313354492
1688075355.813955,1268,26.010000228881836
1688075362.759993,1272,26.010000228881836
1688075371.241901,1277,26.010000228881836
1688075408.138038,1299,26.510000228881836
1688075421.18587,1307,26.510000228881836
1688075448.416396,1323,26.889999389648438
1688075453.717096,1326,27.260000228881836
