Wall time,Step,Value
1688569253.907951,5,0.0
1688569277.69761,19,0.0
1688569314.267832,41,0.10000000149011612
1688569326.433698,48,0.44999998807907104
1688569328.096716,49,0.44999998807907104
1688569352.123768,63,0.44999998807907104
1688569353.953442,64,1.3899999856948853
1688569367.509846,72,1.3899999856948853
1688569377.687189,78,1.3899999856948853
1688569386.291193,83,2.2799999713897705
1688569398.145181,90,2.2799999713897705
1688569421.995433,104,3.4200000762939453
1688569429.079942,108,3.4200000762939453
1688569453.208629,122,4.699999809265137
1688569465.36109,129,6.090000152587891
1688569468.673855,131,6.090000152587891
1688569514.851027,158,7.650000095367432
1688569520.098613,161,9.020000457763672
1688569523.541997,163,9.020000457763672
1688569526.863614,165,9.020000457763672
1688569540.474127,173,9.020000457763672
1688569572.689988,192,12.220000267028809
1688569592.744655,204,12.220000267028809
1688569596.110216,206,12.220000267028809
1688569635.422244,230,15.3100004196167
1688569660.383131,245,16.610000610351562
1688569661.910539,246,16.610000610351562
1688569685.188928,260,17.489999771118164
1688569705.066281,272,18.049999237060547
1688569709.754199,275,18.049999237060547
1688569723.264165,283,18.049999237060547
1688569728.319134,286,18.049999237060547
1688569745.160709,296,18.719999313354492
1688569780.357308,317,19.1299991607666
1688569785.426303,320,19.3799991607666
1688569790.158396,323,19.3799991607666
1688569829.995595,347,19.459999084472656
1688569850.399983,359,19.729999542236328
1688569860.950025,365,19.729999542236328
1688569864.428912,367,19.729999542236328
1688569885.014707,379,19.959999084472656
1688569898.968689,387,20.040000915527344
1688569905.771758,391,20.040000915527344
1688569926.631166,403,20.020000457763672
1688569929.87739,405,20.020000457763672
1688569948.979728,416,20.190000534057617
1688569960.379132,423,20.190000534057617
1688569985.202845,437,20.309999465942383
1688569987.024943,438,20.309999465942383
1688569990.507086,440,20.309999465942383
1688570002.976436,447,20.309999465942383
1688570029.446067,462,20.559999465942383
1688570036.493915,466,20.90999984741211
1688570053.901225,476,20.90999984741211
1688570062.915364,481,21.139999389648438
1688570064.601993,482,21.139999389648438
1688570074.857397,488,21.139999389648438
1688570113.326382,511,21.15999984741211
1688570116.958531,513,21.350000381469727
1688570118.541105,514,21.350000381469727
1688570125.148045,518,21.350000381469727
1688570151.156896,534,21.520000457763672
1688570156.233941,537,21.520000457763672
1688570159.636326,539,21.520000457763672
1688570162.962828,541,21.520000457763672
1688570183.062781,553,21.579999923706055
1688570189.912451,557,21.579999923706055
1688570200.263463,563,21.6299991607666
1688570246.877486,591,21.639999389648438
1688570253.620726,595,21.690000534057617
1688570256.785184,597,21.690000534057617
1688570309.881208,629,21.549999237060547
1688570311.592111,630,21.549999237060547
1688570324.540049,638,21.549999237060547
1688570334.439291,644,21.469999313354492
1688570336.028733,645,21.469999313354492
1688570359.052724,659,21.459999084472656
1688570373.282615,668,21.459999084472656
1688570386.502158,676,21.329999923706055
1688570417.795869,695,21.190000534057617
1688570462.814019,722,20.829999923706055
1688570469.392329,726,20.829999923706055
1688570500.566682,745,20.90999984741211
1688570533.441984,765,20.860000610351562
1688570552.659186,776,20.860000610351562
1688570554.354114,777,20.860000610351562
1688570564.869189,783,20.889999389648438
1688570575.663261,789,20.889999389648438
1688570604.293133,805,20.950000762939453
1688570606.124381,806,20.950000762939453
1688570609.736798,808,20.950000762939453
1688570630.873184,820,21.020000457763672
1688570653.861919,833,21.1200008392334
1688570697.991299,858,21.219999313354492
1688570714.044239,867,21.200000762939453
1688570722.499867,872,21.200000762939453
1688570747.095368,887,21.270000457763672
1688570765.366973,898,21.350000381469727
1688570771.920488,902,21.350000381469727
1688570820.367136,931,21.729999542236328
1688570840.392109,943,21.6200008392334
1688570852.069024,950,21.6200008392334
1688570938.216914,1000,21.90999984741211
1688570943.436812,1003,21.90999984741211
1688570946.911256,1005,21.90999984741211
1688570966.167851,1016,22.010000228881836
