Wall time,Step,Value
1688627646.180111,5,0.0
1688627671.858705,19,0.10000000149011612
1688627711.227615,41,0.9700000286102295
1688627723.848536,48,2.25
1688627750.643957,63,2.25
1688627752.490465,64,3.4700000286102295
1688627766.938039,72,3.4700000286102295
1688627777.772296,78,3.4700000286102295
1688627786.481139,83,4.989999771118164
1688627798.253986,90,4.989999771118164
1688627822.201859,104,6.170000076293945
1688627829.015503,108,6.170000076293945
1688627853.228688,122,7.429999828338623
1688627865.308767,129,8.470000267028809
1688627868.635693,131,8.470000267028809
1688627915.163445,158,9.960000038146973
1688627920.414693,161,11.59000015258789
1688627923.860539,163,11.59000015258789
1688627927.173668,165,11.59000015258789
1688627940.609744,173,11.59000015258789
1688627973.138376,192,14.710000038146973
1688627993.601679,204,14.710000038146973
1688627996.728846,206,14.710000038146973
1688628037.414299,230,17.329999923706055
1688628062.315828,245,17.90999984741211
1688628064.046983,246,17.90999984741211
1688628088.100223,260,18.239999771118164
1688628108.436587,272,18.520000457763672
1688628113.483303,275,18.520000457763672
1688628127.159507,283,18.520000457763672
1688628132.459068,286,18.520000457763672
1688628149.830402,296,18.8700008392334
1688628185.986106,317,19.229999542236328
1688628191.357037,320,19.709999084472656
1688628196.300044,323,19.709999084472656
1688628236.705376,347,20.25
1688628257.117363,359,20.3799991607666
1688628267.368813,365,20.3799991607666
1688628270.828711,367,20.3799991607666
1688628290.347076,379,20.579999923706055
1688628304.124011,387,20.799999237060547
1688628310.778119,391,20.799999237060547
1688628331.320371,403,20.809999465942383
1688628352.995921,416,20.8700008392334
1688628364.642712,423,20.8700008392334
1688628387.929004,437,20.920000076293945
1688628389.531978,438,20.920000076293945
1688628392.744302,440,20.920000076293945
1688628403.998247,447,20.920000076293945
1688628447.915071,462,20.989999771118164
1688628461.39274,466,21.18000030517578
1688628493.042619,476,21.18000030517578
1688628509.00136,481,21.1200008392334
1688628512.097625,482,21.1200008392334
1688628531.098569,488,21.1200008392334
1688628603.550326,511,21.170000076293945
1688628610.135996,513,21.270000457763672
1688628613.370338,514,21.270000457763672
1688628626.124556,518,21.270000457763672
1688628676.750953,534,21.260000228881836
1688628692.808129,539,21.260000228881836
1688628698.972396,541,21.260000228881836
1688628737.462476,553,21.389999389648438
1688628750.343157,557,21.389999389648438
1688628769.461683,563,21.450000762939453
1688628860.624973,591,21.440000534057617
1688628873.323197,595,21.459999084472656
1688628879.857211,597,21.459999084472656
1688628940.948971,629,21.690000534057617
1688628942.513789,630,21.690000534057617
1688628955.360193,638,21.690000534057617
1688628965.325116,644,21.809999465942383
1688628967.008438,645,21.809999465942383
1688628989.756872,659,21.770000457763672
1688629004.131468,668,21.770000457763672
1688629017.5903,676,21.729999542236328
1688629049.173244,695,21.68000030517578
1688629095.006234,722,21.549999237060547
1688629101.503464,726,21.549999237060547
1688629133.579964,745,21.450000762939453
1688629167.291183,765,21.1200008392334
1688629185.669833,776,20.90999984741211
1688629187.309736,777,20.90999984741211
1688629197.67193,783,20.81999969482422
1688629207.529778,789,20.81999969482422
1688629234.740644,805,20.690000534057617
1688629236.314503,806,20.690000534057617
1688629239.794466,808,20.690000534057617
1688629260.236202,820,20.670000076293945
1688629282.349719,833,20.6299991607666
1688629323.912653,858,20.639999389648438
1688629339.914123,867,20.700000762939453
1688629348.605979,872,20.700000762939453
1688629374.009259,887,20.65999984741211
1688629393.314925,898,20.84000015258789
1688629400.15409,902,20.84000015258789
1688629448.832832,931,20.93000030517578
1688629468.814017,943,21.0
1688629480.548304,950,21.0
1688629565.348285,1000,21.360000610351562
1688629570.181074,1003,21.360000610351562
1688629573.428105,1005,21.360000610351562
1688629592.030807,1016,21.530000686645508
1688629604.39143,1023,21.56999969482422
1688629611.110791,1027,21.56999969482422
1688629614.266249,1029,21.56999969482422
1688629629.590066,1038,21.56999969482422
1688629660.935856,1057,21.610000610351562
1688629683.997051,1071,21.579999923706055
1688629685.588172,1072,21.579999923706055
1688629688.998293,1074,21.579999923706055
1688629695.322822,1078,21.579999923706055
1688629710.041743,1087,21.6299991607666
1688629729.68104,1099,21.6299991607666
1688629736.370888,1103,21.780000686645508
1688629739.772171,1105,21.780000686645508
1688629748.216129,1110,21.780000686645508
1688629751.696092,1112,21.780000686645508
1688629768.697222,1122,21.790000915527344
1688629775.196561,1126,21.790000915527344
1688629786.616666,1133,21.790000915527344
1688629790.00263,1135,21.760000228881836
1688629809.962514,1147,21.760000228881836
1688629818.935457,1152,21.770000457763672
1688629820.625764,1153,21.770000457763672
1688629840.094278,1165,21.770000457763672
1688629856.541887,1175,21.829999923706055
1688629859.728092,1177,21.829999923706055
1688629873.35261,1185,21.719999313354492
1688629888.199954,1194,21.719999313354492
1688629889.907514,1195,21.719999313354492
1688629929.928838,1219,21.719999313354492
1688629941.987535,1226,21.719999313354492
1688629977.586346,1247,21.709999084472656
1688629986.080307,1252,21.709999084472656
1688629987.753723,1253,21.709999084472656
1688629991.074822,1255,21.709999084472656
1688629996.316845,1258,21.709999084472656
1688630003.448564,1262,21.719999313354492
1688630013.697802,1268,21.709999084472656
1688630020.37337,1272,21.709999084472656
1688630028.618707,1277,21.709999084472656
1688630065.726094,1299,21.790000915527344
1688630079.42573,1307,21.790000915527344
1688630105.798273,1323,21.719999313354492
1688630111.078676,1326,21.829999923706055
1688630144.967897,1346,21.959999084472656
1688630170.276854,1361,21.969999313354492
1688630176.902822,1365,21.969999313354492
1688630195.960051,1376,22.100000381469727
1688630197.669228,1377,22.100000381469727
1688630266.495064,1418,22.0
1688630302.588733,1439,22.25
1688630304.296025,1440,22.25
1688630334.422501,1458,22.219999313354492
1688630336.134109,1459,22.219999313354492
1688630362.892093,1475,22.219999313354492
1688630366.285387,1477,22.219999313354492
1688630389.613917,1491,22.18000030517578
1688630396.591654,1495,22.18000030517578
1688630410.292852,1503,22.149999618530273
1688630423.399567,1511,22.149999618530273
1688630428.352606,1514,22.149999618530273
1688630433.177291,1517,22.149999618530273
1688630453.539506,1529,22.209999084472656
1688630487.560517,1549,22.15999984741211
1688630493.100685,1552,22.170000076293945
1688630516.414641,1566,22.219999313354492
1688630521.406215,1569,22.219999313354492
1688630529.654038,1574,22.219999313354492
1688630534.543797,1577,22.219999313354492
1688630549.781008,1586,22.260000228881836
